player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Paul Reed,reedpa01,2021,RS,PHI,376,177,-1.262790426782169,-1.875478270765613,-3.138268697547782,-.0989457279457336,8.428773579578511,8.329827851632777,-1.125112675884661,.0526468668285475,-1.072465809056113,.1520930139093948,.1520930139093948,0,-.3243188232553134,-.7179387581526891,-1.042257581408003,.4016763300045409
Naz Reid,reidna01,2021,RS,MIN,2920,1347,-.4582608562097356,1.303816304521361,.8455554483116258,-5.207957318464152,-1.469938631436183,-6.677895949900335,-1.428347331654829,.883142510534197,-.5452048211206322,1.522113334583014,1.522113334583014,0,-1.475645845616832,1.478140767373277,.0024949217564454,.4592393912556492
Cameron Reynolds,reynoca01,2021,RS,HOU,73,34,-5.409393841944239,-1.382404810330827,-6.791798652275066,-11.53571037113999,-4.516089087967995,-16.05179945910798,-6.918107428349651,-2.039301017202586,-8.957408445552236,-.1068469569885041,-.1068469569885041,0,-4.648410094685167,-1.739317347818958,-6.387727442504125,-.7799462502042545
Cameron Reynolds,reynoca01,2021,RS,SAS,14,6,-6.08091396977902,-1.535698237350483,-7.616612207129503,-21.86196996142576,9.084157661531073,-12.77781229989469,-9.750460593581709,.531646725408932,-9.218813868172777,-.0192289720594639,-.0192289720594639,0,-7.48658861068569,-5.978637923427757,-13.46522653411345,-2.923688858447655
Josh Richardson,richajo01,2021,PO,DAL,179,94,-5.056728590140247,-2.050415994437141,-7.107144584577387,-19.73958236947744,-7.780145799898589,-27.51972816937603,-8.494450154403248,-3.364435824614146,-11.85888597901739,-.4453808627289438,0,-.4453808627289438,-7.241403434146783,-4.986983942878667,-12.22838737702545,-1.125525062232019
Josh Richardson,richajo01,2021,RS,DAL,3665,1790,-.6247998255984131,-.2950124365666696,-.9198122621650826,-.9705886770123936,-2.6695648921664,-3.640153569178793,-.770720049032679,-.8129584667419812,-1.58367851577466,1.059250874412152,1.059250874412152,0,-.4070891184536582,-.5110338241564568,-.9181229426101151,-.5594661930527531
Nick Richards,richani01,2021,RS,CHA,134,63,-5.08639551135037,-5.282272437313734,-10.3686679486641,-9.643282078415067,4.21397831411676,-5.429303764298307,-6.349536468047977,-3.595456474997811,-9.944992943045788,-.2303302836804862,-.2303302836804862,0,-7.079879158116764,-5.657773161636388,-12.73765231975315,-.4084606133625481
Grant Riller,rillegr01,2021,RS,CHA,55,27,3.439623533936069,-3.727168660689999,-.2875451267539302,-8.070801556391592,3.339105380873653,-4.731696175517939,1.332814336992198,-2.441104872163292,-1.108290535171093,.0222879878191911,.0222879878191911,0,3.080976452175682,-5.900314214625005,-2.819337762449322,-1.461014059128681
Austin Rivers,riverau01,2021,PO,DEN,625,305,-1.905043766511747,-4.203101370333567,-6.108145136845314,-8.108769412858967,-3.28724009306549,-11.39600950592446,-3.320159850880661,-4.222003938879656,-7.542163789760317,-.7704765987973645,0,-.7704765987973645,-5.662528736867767,-3.717545955332432,-9.380074692200198,.175665697318216
Austin Rivers,riverau01,2021,RS,DEN,833,403,-.093388271616389,-1.29169673220685,-1.385085003823239,-.1639175065035182,2.419343661476008,2.255426154972489,-.1649657782075646,-.6091217028146421,-.7740874810222067,.4055515866872568,.4055515866872568,0,.1765659415037497,-.0819976177816504,.0945683237220993,-.178200251423211
Austin Rivers,riverau01,2021,RS,NYK,888,442,-2.35006146779748,.5834031027895046,-1.766658365007975,-1.88595420095063,-1.41138942020364,-3.29734362115427,-2.370244877493972,.1796346684930377,-2.190610209000934,.1246706689690436,.1246706689690436,0,-2.541655166157957,-.2891836456989848,-2.830838811856942,-1.181828191835874
Andre Roberson,roberan03,2021,RS,BRK,127,63,-6.70989449021326,-.2986392703178145,-7.008533760531074,-10.70619208721253,-7.021933588526516,-17.72812567573905,-7.999729727290529,-1.706899372350099,-9.706629099640628,-.2214040571753753,-.2214040571753753,0,-7.518157005102721,-.9797331936664935,-8.497890198769214,-.9935274235298485
Duncan Robinson,robindu01,2021,PO,MIA,211,100,-.3159789474468864,3.473066633755617,3.15708768630873,-11.68158042605628,14.41520410550006,2.733623679443784,-2.568019048917263,5.975492540250742,3.407473491333479,.3277926580018929,0,.3277926580018929,-2.450416682523905,5.969423431691095,3.51900674916719,1.146225413774091
Duncan Robinson,robindu01,2021,RS,MIA,4597,2262,.2281975819040223,-.9723532414790883,-.744155659575066,1.629284933112584,1.514452581022582,3.143737514135166,.5436031918621907,-.5265278900298012,.0170753018323896,3.179162246724503,3.179162246724503,0,1.133694907540269,-.0920877260006136,1.041607181539655,-.4503669051823549
Glenn Robinson III,robingl02,2021,RS,SAC,790,369,-2.108106846674195,-2.202437011876001,-4.310543858550195,-4.944468704775315,-5.036320837691073,-9.980789542466388,-2.808150339992273,-2.866490839024038,-5.674641179016312,-.5485913220271663,-.5485913220271663,0,-3.353943440628475,-3.568065225636341,-6.922008666264817,-.3691200694155455
Jerome Robinson,robinje01,2021,RS,WAS,666,305,-5.558861496738249,-1.106398013595568,-6.665259510333817,-5.588110307011913,-3.310959920014791,-8.899070227026705,-5.897366185378185,-1.614776412992681,-7.512142598370867,-.7473374602013682,-.7473374602013682,0,-6.039207688641382,-1.303311583048765,-7.342519271690148,.8578669346026926
Justin Robinson,robinju01,2021,RS,OKC,190,88,-1.38125933602661,-8.24076900729205,-9.622028343318659,-5.86155508040132,-6.317688400339915,-12.17924348074123,-2.29356651063939,-8.287505386498164,-10.58107189713756,-.3495785279531904,-.3495785279531904,0,-3.45851127433174,-7.37418509782358,-10.83269637215532,-.5795012750514575
Mitchell Robinson,robinmi01,2021,RS,NYK,1713,853,-1.596654389799521,1.850631128064719,.2539767382651981,-3.543508159541635,2.570560085039271,-.9729480745023644,-2.077356456946727,2.048033537314335,-.0293229196323912,1.167371497167552,1.167371497167552,0,-2.470827948458024,2.43936868108851,-.0314592673695144,-1.421534050099608
Isaiah Roby,robyis01,2021,RS,OKC,3055,1425,-3.559736604886034,-.9047044222660954,-4.464441027152129,-4.466181925074939,-2.019913141770042,-6.486095066844982,-3.85557832128163,-1.155890828744731,-5.011469150026361,-1.649311869277815,-1.649311869277815,0,-4.920093988064624,-1.092933268684615,-6.013027256749239,.3159576616161147
Rajon Rondo,rondora01,2021,PO,LAC,424,220,-2.375684474377558,-9.316665041867857,-11.69234951624541,-4.919187123959798,-3.239292663808123,-8.15847978776792,-3.156914675549462,-8.653833897230406,-11.81074857277987,-1.037999978333475,0,-1.037999978333475,-2.972727036560856,-6.125706789718437,-9.098433826279294,-1.020057871258358
Rajon Rondo,rondora01,2021,RS,LAC,753,368,2.493590002982657,-1.031343782362944,1.462246220619713,.5835935497793833,1.759858945222853,2.343452495002237,2.191824391609501,-.5220208300316799,1.669803561577822,.830982938158526,.830982938158526,0,2.001180100866806,-.6682748331816228,1.332905267685183,.1398020305652759
Rajon Rondo,rondora01,2021,RS,ATL,836,402,-2.912568599867891,-2.106727426357824,-5.019296026225716,-4.704590725548802,-.3898801354037728,-5.094470860952574,-3.508070964236758,-1.869639863981054,-5.377710828217811,-.5381042571163368,-.5381042571163368,0,-2.680746700009351,-2.891312204393818,-5.572058904403169,-.1574352022593215
Derrick Rose,rosede01,2021,PO,NYK,351,175,2.882506113220958,-5.335062983886567,-2.452556870665608,-7.188215797692163,5.712675893927756,-1.475539903764408,1.089534839528102,-3.394558007793537,-2.305023168265436,.0411892396034439,0,.0411892396034439,-1.485261051024935,-2.213385036875154,-3.698646087900089,.5111706733397878
Derrick Rose,rosede01,2021,RS,NYK,1892,937,2.534124685763453,2.423166757599722,4.957291443363175,2.672421960006374,4.550884701990132,7.223306661996507,2.72480952115364,2.967364171110138,5.692173692263778,3.986622016138162,3.986622016138162,0,1.845997666815974,1.879807210028605,3.725804876844579,-1.231517831776211
Derrick Rose,rosede01,2021,RS,DET,728,342,.8883646536833409,.2535993024569377,1.141963956140279,-5.164408627069741,-1.269184273843666,-6.433592900913407,-.2377539136071078,-.0410931899689183,-.278847103576026,.4291099527051221,.4291099527051221,0,-1.213074168304201,-.8589509358576227,-2.072025104161824,-.4865273811487502
Terrence Ross,rosste01,2021,RS,ORL,2813,1347,-.3477898863607575,-1.315407737346409,-1.663197623707166,-2.333454676144135,.3366677533032911,-1.996786922840844,-.6611597695264946,-1.028169837291257,-1.689329606817752,.7288705677733702,.7288705677733702,0,-.8034779127946347,-1.486562074810808,-2.290039987605442,-.0088541354914468
Terry Rozier,roziete01,2021,RS,CHA,4947,2383,2.435872988646816,-.5445635164321092,1.891309472214707,2.954077667215045,-3.442621116354202,-.4885434491391569,2.739823782816987,-1.184221702281404,1.555602080535583,5.221274238731301,5.221274238731301,0,2.826237814408811,-.7512972206346152,2.074940593774195,-.260508343921954
Ricky Rubio,rubiori01,2021,RS,MIN,3815,1772,-.6733803459139106,-.2081371210519373,-.8815174669658479,-2.168831793830202,-1.298396310972415,-3.467228104802617,-1.004386556274304,-.4205224841105409,-1.424909040384844,1.202131701228923,1.202131701228923,0,-1.074482213824236,.6634666670211457,-.4110155468030899,.3498730115113545
D'Angelo Russell,russeda01,2021,RS,MIN,2596,1196,1.95985345499212,-3.001809596661051,-1.041956141668931,.9477014968792407,-3.09772510950102,-2.15002361262178,1.939902071260658,-3.179593059770091,-1.239690988509434,.9334531492312096,.9334531492312096,0,2.519918465672329,-2.399729273566572,.120189192105757,1.299887354433301
Domantas Sabonis,sabondo01,2021,RS,IND,4746,2231,.5763811057818122,.518913471385493,1.095294577167305,-2.742962624448768,-.2979062407206278,-3.040868865169396,-.095118206584361,.384046883005625,.288928676421264,3.463198726516105,3.463198726516105,0,.3458170383415985,1.430687369340772,1.77650440768237,.1202497868037405
Luka Samanic,samanlu01,2021,RS,SAS,651,308,-2.690117513013201,.2310538122776715,-2.45906370073553,-3.48169896982575,2.628464549440042,-.8532344203857076,-2.993014128296899,.7765039821929699,-2.216510146103929,.0843223443469832,.0843223443469832,0,-3.058492462070972,-.6753513361470512,-3.733843798218023,.5888677462149369
JaKarr Sampson,sampsja02,2021,RS,IND,687,316,-3.176161881656288,.5568861368957285,-2.619275744760559,.8602010215107595,-.047328237150665,.8128727843600945,-2.527163534667921,.4660256755514469,-2.061137859116474,.1110433005905638,.1110433005905638,0,-3.361463683628828,.2821066878767987,-3.079356995752029,-.0156910883410596
Dario Saric,saricda01,2021,PO,PHO,296,147,1.64068138440395,-1.380597574317968,.2600838100859821,3.949787745349935,1.786731075669882,5.736518821019817,2.155954016848237,-.910215137872505,1.245738878975732,.30999886846841,0,.30999886846841,1.958913997454686,-1.616162482541399,.3427515149132867,.2928686364830957
Dario Saric,saricda01,2021,RS,PHO,1838,871,-1.761125695410581,1.008512146741146,-.7526135486694348,1.901545989307924,3.412811073901228,5.314357063209152,-1.192492568173754,1.549986081806987,.3574935136332327,1.386195288249161,1.386195288249161,0,-.3494593909059939,1.018160871636894,.6687014807308997,.3856673289314896
Tomas Satoransky,satorto01,2021,RS,CHI,2702,1307,.2701465209927413,-.1984932354822831,.0716532855104582,.0447395338831217,.1562020486459067,.2009415825290285,.2641673019611129,-.1317482309890938,.1324190709720192,1.914009816261072,1.914009816261072,0,.1476701729889937,-.7017240056397714,-.5540538326507778,-.4243610069119167
Dennis Schroder,schrode01,2021,PO,LAL,392,196,-2.568147771345189,2.686085082406441,.1179373110612523,-6.593997887208301,2.840421133169327,-3.753576754038974,-3.477975277452824,2.80779360265266,-.6701816748001632,.2131577438010425,0,.2131577438010425,-4.13275768643989,3.834775545333427,-.2979821411064627,-.6148951122196066
Dennis Schroder,schrode01,2021,RS,LAL,4062,1956,-.5697160070185194,.3696109366500695,-.2001050703684499,2.456471059732285,-2.306121593652505,.1503494660797808,.0503411280774682,-.2290215723354387,-.1786804442579705,2.572048133082789,2.572048133082789,0,-.3855953597655125,1.200389036442804,.8147936766772917,.2359750763921186
Mike Scott,scottmi01,2021,PO,PHI,72,34,2.351975541489975,-2.917250566924201,-.5652750254342265,-8.609317541611798,14.80418498179921,6.194867440187412,.1821500213473609,.5469889633608764,.7291389847082373,.0618751388604289,0,.0618751388604289,-3.348355019847835,-1.020175166494635,-4.36853018634247,-.5821568668601724
Mike Scott,scottmi01,2021,RS,PHI,1809,852,-2.697161206192368,-.1708077650459453,-2.867968971238313,-1.699668835369888,.4002572468808993,-1.299411588488989,-2.661999575529956,-.1242395872637808,-2.786239162793737,-.0157028549095953,-.0157028549095953,0,-1.948104540729796,.1681332827837064,-1.77997125794609,-.320254015430687
Jay Scrubb,scrubja01,2021,PO,LAC,17,8,-4.891890578766819,-1.466302667593987,-6.358193246360807,-48.53065072915143,8.802473557235045,-39.72817717191639,-14.35548269129286,.5540547305260651,-13.80142796076679,-.0456625035279433,0,-.0456625035279433,-11.96470217820182,-3.330630207653798,-15.29533238585562,-1.812289303741614
Jay Scrubb,scrubja01,2021,RS,LAC,176,84,-9.296172343868985,-1.313618542702002,-10.60979088657099,-.3545211334409212,-4.062733888370564,-4.417255021811486,-8.071786711618664,-1.975536618843432,-10.0473233304621,-.3156345194700426,-.3156345194700426,0,-8.021247035147081,-3.186739288215291,-11.20798632336237,.9345952521919311
Collin Sexton,sextoco01,2021,RS,CLE,4374,2115,.5957539327705133,-2.668520328416262,-2.072766395645749,-1.293320282392241,-3.064668856310471,-4.357989138702712,.4032314607369766,-2.885146802710504,-2.481915341973528,.2893224524624298,.2893224524624298,0,.1439157714545808,-2.350039513635735,-2.206123742181154,.0138004206958487
Landry Shamet,shamela01,2021,PO,BRK,414,206,-1.891471775997717,-.6989839302853418,-2.590455706283058,2.628802498584961,1.669095104774367,4.297897603359328,-1.102704350731719,-.2878662787942016,-1.390570629525921,.1462912919605117,0,.1462912919605117,-1.333789256738096,-.9540850107048553,-2.287874267442951,-.7102394460621611
Landry Shamet,shamela01,2021,RS,BRK,2962,1403,-.4137930058128481,-.0937407941247697,-.5075337999376178,-.8492160115694715,-1.697677956869373,-2.546893968438845,-.5947759986808617,-.424058599957616,-1.018834598638478,1.234724345032666,1.234724345032666,0,.4170465824793122,-1.217402243386142,-.8003556609068296,-.3636065548995461
Iman Shumpert,shumpim01,2021,RS,BRK,23,11,-14.25163289232649,17.22145340751454,2.969820515188054,-13.85461134671105,8.059056504371931,-5.795554842339115,-15.09293279088238,16.41442651083297,1.32149371995059,.0233509399678173,.0233509399678173,0,-10.70066791722366,10.60670766471563,-.0939602525080243,2.213533234387797
Pascal Siakam,siakapa01,2021,RS,TOR,4158,2006,.278819672915862,-.9952767967636813,-.7164571238478193,4.358820070206299,.4319555799042085,4.790775650110508,1.170767581543334,-.7500247483058498,.4207428332374843,3.231959266250419,3.231959266250419,0,1.14601934426769,-.0126512818489816,1.133368062418709,-.4098940805849677
Chris Silva,silvach01,2021,RS,MIA,179,83,-1.261163132933405,-.2723031412322427,-1.533466274165648,-2.177197766836372,2.811505546465106,.6343077796287342,-1.507528833753292,.3598365932490868,-1.147692240504206,.0688029312965341,.0688029312965341,0,-.6105543910874531,-1.047121150848986,-1.65767554193644,1.414729878381988
Chris Silva,silvach01,2021,RS,SAC,22,9,-17.3483897490485,5.617545518354556,-11.73084423069395,-23.11046736680083,18.25489974353424,-4.855567623266584,-19.61498170909913,8.731131101582124,-10.88385060751701,-.0388609562340123,-.0388609562340123,0,-16.01784627140908,6.054425082331893,-9.963421189077192,4.087663071445488
Ben Simmons,simmobe01,2021,PO,PHI,861,402,1.155610578968998,.3908443100762287,1.546454889045227,12.94625111290127,1.356621873160321,14.30287298606159,3.654630752975305,.5834053684227003,4.238036121398006,1.495089360399207,0,1.495089360399207,1.949009570673791,1.03236366118706,2.981373231860851,1.120932023180876
Ben Simmons,simmobe01,2021,RS,PHI,3967,1877,-.1729116493630147,2.003091126220343,1.830179476857329,1.036105224639988,2.198457369239935,3.234562593879923,.051479222422285,2.116983142917034,2.168462365339319,4.748276253625005,4.748276253625005,0,-.0376182423468318,2.573319104829183,2.535700862482352,.8175056898655181
Anfernee Simons,simonan01,2021,PO,POR,211,107,2.728828631858764,-1.973861465809277,.7549671660494863,-11.19429158960776,-14.09837276228718,-25.29266435189494,-.041968870839782,-4.576067708314193,-4.618036579153975,-.1028067703897956,0,-.1028067703897956,-2.889616983736875,-6.655076216895306,-9.544693200632182,-2.210203925135622
Anfernee Simons,simonan01,2021,RS,POR,2273,1104,.815223367894826,-3.737706674130514,-2.922483306235688,.8240536542160954,-2.909557751625629,-2.085504097409533,.7945547946915732,-3.752711834602675,-2.958157039911101,-.1158460636770426,-.1158460636770426,0,1.577752333500601,-3.856191619965955,-2.278439286465353,-1.206269670449122
Deividas Sirvydis,sirvyde01,2021,RS,DET,279,133,-4.290957481952881,1.550445437024756,-2.740512044928124,-6.64425266871736,-.2240860991655977,-6.868338767882958,-4.996165793750129,1.302659028318073,-3.693506765432057,-.0635135247141622,-.0635135247141622,0,-5.311964974994952,-1.032125697432482,-6.344090672427434,-.8037903341754253
Alen Smailagic,smailal01,2021,RS,GSW,188,84,-2.5769437892589,-4.716161921125245,-7.293105710384145,-7.252870417104361,-5.986374065424389,-13.23924448252875,-3.715747397971537,-5.348812001259053,-9.064559399230589,-.2745084924700906,-.2745084924700906,0,-3.03827856672232,-3.551660004221753,-6.589938570944073,1.450226208607855
Marcus Smart,smartma01,2021,PO,BOS,375,183,1.658819507552689,-5.700846015696139,-4.04202650814345,5.814062130318328,1.030002393355514,6.844064523673843,2.57876923386808,-4.559387176900857,-1.980617943032777,.0769797317228026,0,.0769797317228026,1.708174681935234,-3.002643429675847,-1.294468747740612,3.82921820443444
Marcus Smart,smartma01,2021,RS,BOS,3332,1581,.5132998448799461,.7184792345337391,1.231779079413685,2.106088885940316,-1.261904700426772,.8441841855135446,.861056181106421,.3537941490714804,1.214850330177901,3.226982307586516,3.226982307586516,0,1.352949837073788,1.214575737326656,2.567525574400443,.9102636738084825
Dennis Smith Jr.,smithde03,2021,RS,DET,801,392,-1.103308623644765,5.13633312915972,4.033024505514955,-.4336089516003407,2.733387042360651,2.299778090760311,-.982071124423338,4.967997265429309,3.985926141005971,1.333344079657443,1.333344079657443,0,-1.565810363104094,4.199407853790479,2.633597490686385,-1.03664341408236
Dennis Smith Jr.,smithde03,2021,RS,NYK,56,28,-7.132028032740251,6.036263288043458,-1.095764744696793,-13.17084127818522,-4.324335718655322,-17.49517699684054,-8.793462872351268,4.177281320029735,-4.616181552321533,-.0261816643215823,-.0261816643215823,0,-3.136049362859838,5.923741635137231,2.787692272277392,-1.809950366960952
Ish Smith,smithis01,2021,PO,WAS,242,111,-3.037004317237132,4.489433578316608,1.452429261079476,-1.502700146778035,13.58888148984624,12.0861813430682,-2.927957651315266,6.769028417254296,3.84107076593903,.3880616341606127,0,.3880616341606127,.7181916521107492,4.547049260860785,5.265240912971534,.787032016259588
Ish Smith,smithis01,2021,RS,WAS,2019,924,-.7643844634140337,.2522426266831122,-.5121418367309214,1.650345243099062,.056944237020245,1.707289480119307,-.3061258943040042,.2358779846580268,-.0702479096459774,1.253305465174607,1.253305465174607,0,-.9378868557326921,.330321375715035,-.6075654800176571,-.7989951927531456
Jalen Smith,smithja04,2021,PO,PHO,37,18,.1246367459636757,-11.24627513546163,-11.12163838949795,-3.174191887172494,.1384689939695229,-3.035722893202971,-.6476684064407036,-9.640212948808939,-10.28788135524964,-.0718242963390634,0,-.0718242963390634,-.848748001989434,-13.06935311731393,-13.91810111930336,.5886729366567441
Jalen Smith,smithja04,2021,RS,PHO,337,156,-5.447768728289625,-4.080573723778241,-9.528342452067866,-5.708507681393089,-2.814468984532185,-8.522976665925274,-5.881022233926656,-4.104263497727843,-9.9852857316545,-.5775764114453399,-.5775764114453399,0,-4.977507426870483,-5.638842948447138,-10.61635037531762,.3000781557910051
Tony Snell,snellto01,2021,PO,ATL,143,66,-9.255964480559065,-7.828428849442339,-17.0843933300014,-11.10617252371255,-6.671546883539699,-17.77771940725225,-10.28920739275807,-8.079346452295171,-18.36855384505324,-.5509977572977266,0,-.5509977572977266,-4.164724832296454,-10.36835903889081,-14.53308387118727,1.551103673457551
Tony Snell,snellto01,2021,RS,ATL,2043,992,-.4137452276233801,-1.668589794102586,-2.082335021725966,-.1372797200516498,-.1048160053354187,-.2420957253870684,-.4354355800752868,-1.437890372591235,-1.873325952666522,.4383228602161616,.4383228602161616,0,-1.787619461905222,-2.435300542840904,-4.222920004746126,-1.223912582900172
Ray Spalding,spaldra01,2021,RS,HOU,45,19,-10.73991779464029,-2.907141259219957,-13.64705905386025,-11.45845341400541,-.8295237252236863,-12.2879771392291,-11.48577612557914,-2.53803711686803,-14.02381324244718,-.1134962376308131,-.1134962376308131,0,-9.69924053208328,-4.123159526786063,-13.82240005886934,3.890019231951309
Cassius Stanley,stanlca01,2021,RS,IND,200,93,-1.14346932825383,-5.57330177396124,-6.71677110221507,-8.560941915851213,13.85496178875569,5.294019872904475,-2.77805328482908,-1.85302556412727,-4.63107884895635,-.0889230916503757,-.0889230916503757,0,-3.142635491932349,-3.863046087695797,-7.005681579628146,-.3749974150990218
Lamar Stevens,stevela01,2021,RS,CLE,1046,499,-3.523500317790897,-.4502407695646004,-3.973741087355497,-4.088370277627624,.7565105851716567,-3.331859692455968,-3.786726836877006,-.1807145452183883,-3.967441382095394,-.3094281371828645,-.3094281371828645,0,-4.067550640830493,-1.191451421095149,-5.259002061925642,-.1694146843770976
Isaiah Stewart,stewais01,2021,RS,DET,3021,1455,-1.633338806129137,2.949287648529984,1.315948842400847,-1.377719067307482,2.472116185206753,1.094397117899271,-1.640565223486902,3.056853327250481,1.416288103763579,3.080675539429001,3.080675539429001,0,-2.418976000201155,3.056675856649215,.63769985644806,-.3960600413753027
Max Strus,strusma01,2021,PO,MIA,11,6,-10.21310413127346,-6.662245786525562,-16.87534991779903,9.343928076091956,-6.620201186233073,2.723726889858883,-6.626517891842164,-7.029745310644213,-13.65626320248638,-.0332300115503342,0,-.0332300115503342,-3.61562403445523,-11.94094650227545,-15.55657053673068,-3.427454891856749
Max Strus,strusma01,2021,RS,MIA,1039,507,1.448553683193074,-.6388358804780759,.8097178027149977,.4709482525589651,-4.545477838865873,-4.074529586306908,1.349267677940244,-1.502302671613287,-.1530349936730429,.6691849186737526,.6691849186737526,0,1.668858526468958,-1.831702736469685,-.162844210000727,-.3871619086106485
Edmond Sumner,sumneed01,2021,RS,IND,1900,861,-1.6082172368472,-1.291870888302304,-2.900088125149504,1.192710182318881,-3.217082639615162,-2.024372457296281,-1.122231007702103,-1.75940087266067,-2.881631880362773,-.0585480963569271,-.0585480963569271,0,-1.562304945327193,-1.889537240130041,-3.451842185457235,1.265277200360929
Jae'Sean Tate,tateja01,2021,RS,HOU,4372,2043,-1.378590373037372,1.160810679531339,-.2177796935060328,3.491510655721567,.6689783926742444,4.160489048395811,-.4015693987255513,1.177436656216623,.7758672574910717,3.679991351827674,3.679991351827674,0,-1.170186966836118,1.409924104412883,.239737137576765,.1330858237643508
Jayson Tatum,tatumja01,2021,PO,BOS,372,185,8.508760285481806,-1.630244787897065,6.878515497584742,-4.138788682915532,-13.59647118952725,-17.73525987244278,6.300522804311779,-4.133343089126615,2.167179715185164,.4730099461065954,0,.4730099461065954,2.699101656597264,-3.276640523023988,-.5775388664267234,-1.160339718524139
Jayson Tatum,tatumja01,2021,RS,BOS,4758,2290,3.49134678490776,-1.384356654823119,2.106990130084641,4.946937820866218,.016029258707106,4.962967079573324,3.998772930500594,-1.172253690886299,2.826519239614295,6.497017898485201,6.497017898485201,0,4.737460751913662,-.8759333690787257,3.861527382834936,-.2844372998018256
Jeff Teague,teaguje01,2021,PO,MIL,246,119,-4.28792053489677,-1.590049232418724,-5.877969767315494,-1.866661628840952,-11.1114403438881,-12.97810197272905,-4.077580557439976,-3.779991010342431,-7.857571567782407,-.3198050790417473,0,-.3198050790417473,-3.954481863861801,-4.462438579101543,-8.416920442963345,-.0060771170421716
Jeff Teague,teaguje01,2021,RS,BOS,1279,616,-1.44715313833147,.2180432424068862,-1.229109895924584,1.999200102511431,-.5221723055722662,1.477027796939165,-.8353452484137638,.0789902792831401,-.7563549691306237,.6235490809171905,.6235490809171905,0,-.4356260733935977,-.3489662761643682,-.7845923495579659,-.4867050269918732
Jeff Teague,teaguje01,2021,RS,MIL,738,334,-.3712484049720193,-3.146132463296313,-3.517380868268332,-1.460187835495717,-1.973116273736675,-3.433304109232391,-.6679956758207013,-3.1334961464302,-3.801491822250902,-.1796694010500154,-.1796694010500154,0,-.8108096342051122,-4.027735751810527,-4.838545386015639,.275033697007347
Garrett Temple,templga01,2021,RS,CHI,3253,1528,-2.200823481604198,1.538213080333664,-.6626104012705341,1.095623767991554,2.650000404444808,3.745624172436362,-1.615250231096767,1.859680189664993,.2444299585682261,2.338402226161425,2.338402226161425,0,-1.654076148338289,1.694194734060072,.0401185857217832,.1724921685624209
Tyrell Terry,terryty01,2021,RS,DAL,120,56,-3.150277089121312,6.704008281548264,3.553731192426952,-13.39779700883965,9.873542478190105,-3.524254530649548,-5.483209193329524,7.805773522863917,2.322564329534393,.1442839544848383,.1442839544848383,0,-3.46572388184714,4.907027636181846,1.441303754334706,-.4495955269458817
Daniel Theis,theisda01,2021,RS,CHI,1192,574,-2.055227470539041,.7578170176938184,-1.297410452845222,-4.386632135481106,-.9006207330620875,-5.287252868543193,-2.64061843847273,.4475301751779688,-2.193088263294761,.1625827193179256,.1625827193179256,0,-2.04318918511479,.3121161274575758,-1.731073057657214,-.3167187858269011
Daniel Theis,theisda01,2021,RS,BOS,2135,1027,-1.125109813134778,2.722465061574033,1.597355248439254,1.161121774204643,.045001869232992,1.206123643437635,-.7399555465592869,2.327711490919478,1.587755944360191,2.266365263831081,2.266365263831081,0,-.5082636898539304,2.355473781780244,1.847210091926314,-.2893125435640455
Brodric Thomas,thomabr01,2021,RS,HOU,54,24,-6.535123430186576,2.768547509058732,-3.766575921127844,-7.147500069777113,22.38109756967478,15.23359749989767,-6.984413551590542,7.080519240671927,.0961056890813845,.0354451364101677,.0354451364101677,0,-7.801010913838838,2.394495680769806,-5.406515233069031,1.724395541938438
Brodric Thomas,thomabr01,2021,RS,CLE,784,375,-2.810165408902389,1.427392348082799,-1.38277306081959,-2.031784256541883,1.333953173437565,-.6978310831043175,-2.74591802913188,1.545030683694752,-1.200887345437127,.2956571777257572,.2956571777257572,0,-3.324670169802232,.4924220704950065,-2.832248099307225,-.2476168168426447
Isaiah Thomas,thomais02,2021,RS,NOP,104,48,-7.698593102236769,1.596319311619205,-6.102273790617565,-4.219875120166402,5.809951201969377,1.590076081802975,-7.416495970633513,2.624508536235036,-4.791987434398478,-.0511173212520999,-.0511173212520999,0,-4.507837378754385,.7324588198833435,-3.775378558871041,2.241068350317081
Khyri Thomas,thomakh01,2021,RS,HOU,339,153,4.599280825437481,5.546708620017623,10.1459894454551,11.61523176869401,-1.995410046453411,9.619821722240603,6.426710248994397,4.368540004138667,10.79525025313306,1.065521997788162,1.065521997788162,0,5.504661090469614,4.378302367581536,9.882963458051151,.7803860309530892
Matt Thomas,thomama02,2021,PO,UTA,14,7,-14.98148516454827,-11.9347237147568,-26.91620887930507,-18.67844047090029,-7.146854703105985,-25.82529517400627,-16.75312260567678,-11.62322602458366,-28.37634863026044,-.0922490092622351,0,-.0922490092622351,-9.997808794136549,-13.79934858220143,-23.79715737633799,-2.226896536153818
Matt Thomas,thomama02,2021,RS,TOR,414,192,-2.417564405846662,-5.529938968909336,-7.947503374755998,-7.080516274091571,-1.477283317248278,-8.557799591339849,-3.547531472153858,-5.001349766945987,-8.548881239099845,-.5655306245795106,-.5655306245795106,0,-3.802718726685611,-5.750581267952627,-9.553299994638238,-.4476886058853352
